Longitude,Latitude,Source,Name,Type,Responsable,Street,City,Telephone,Mobile,Mail,Site Web,Label,Products,Horaires
6.7304714,46.966716,http://www.marchepaysan.ch/site/fr/trouver-un-producteur/par-produits/-8-ferme-des-tourbieres/,Ferme des Tourbières,Vente directe en libre-service,Famille Robert,Le Joratel 2,Brot-Plamboz,032 937 14 15,-,info@fermedestourbieres.ch,http://www.fermedestourbieres.ch,PER IP-Suisse,"Beurre,Biscuits,Boulangerie,Bricelets,Caramels,Charcuterie,Confitures,Courgesttes à l’aigre doux,Céréales,Farine,Fromages à pâte dure,Fruits en conserve,Fruits frais,Gâteaux,Huile de colza,Huile de noix,Huile de tournesol,Huiles,Jambon blanc,Lentilles,Légumes en conserve,Légumes frais,Légumes secs,Miel,Moutarde,Noix,Oeufs,Oeufs de poule,Oignons,Pain,Pommes de terre poules à bouillir,Produits de bufflonnes,Produits de la ruche,Produits laitiers de vache,Pâtes,Pâtisserie et confiserie,Saucisson,Tommes,Tresse,Vinaigre,Vinaigre et condiments,Volaille,Yogourts",7 jours sur 7 de 8h à 20h.
6.336086,46.640191,http://www.marchepaysan.ch/site/fr/trouver-un-producteur/par-produits/-21-buvette-des-croisettes/,Buvette des Croisettes,Marché ou magasin à la ferme,Buvette des Croisettes,Alpage en dessus du village sur le col du Molendruz,L‘Abbaye,021 841 16 68,-,info@lescroisettes.ch,http://www.lescroisettes.ch,Bio Suisse,"Beurre,Biscuits,Bricelets,Charcuterie,Confitures,Coulis de fruits,Crème,Demi ou quart de bête boeuf,Fromages de brebis mi-dur,Fromages de brebis à pâte dure,Fromages de brebis à pâte molle,Fromages de chèvre à pâte dure,Fromages de chèvre à pâte mi-dure,Fromages de chèvre à pâte molle,Fromages mi-dur,Fromages à pâte dure,Fromages à pâte molle,Fruits confits,Fruits en conserve,Gâteaux,Highland,Huile de colza,Huile de noix,Huiles,Huiles autres,Jus de fruits,Jus de pomme pasteurisé,Lait de chèvre,Légumes en conserve,Merguez,Miel,Moutarde,Produits de la ruche,Produits laitiers de brebis,Produits laitiers de chèvre,Produits laitiers de vache,Pâtisserie et confiserie,Serac de brebis,Serac de chèvre,Sirops,Sérac,Terrines,Tommes,Tommes de brebis,Tommes de chèvre,Viande de boeuf,Viandes fumées,Vinaigre,Vinaigre et condiments,Vin blanc,Vin rouge",A la buvette au même horaires du mercredi au dimanche de 11h-23h30 de fin mai à mi-octobre.
6.4641471,46.5105522,http://www.marchepaysan.ch/site/fr/trouver-un-producteur/par-produits/-43-petit-anne-francoise/,Petit Anne-Françoise,Autocueillette,Petit Anne-Françoise,Le Sécheron 5,Lully,021 801 12 05,-,annepetit@bluewin.ch,http://,PER,"Biscuits,Boulangerie,Cerises,Cerises Bigarreau,Cerises noires,Fruits frais,Gâteaux,Jus de fruits,Jus de pomme pasteurisé,Noix,Pain,Pommes Golden,Pâtisserie et confiserie,Pâtisseries,Reines-Claudes,Tresse,Vin blanc,Vin rouge,Vins",Par téléphone.
6.3806711,46.69358,http://www.marchepaysan.ch/site/fr/trouver-un-producteur/par-produits/-55-fiechter-veronique/,Fiechter Véronique,Vente directe en libre-service,Fiechter Véronique,Au village 13b,Clarmont,021 800 50 91,-,fiechterjlv@bluewin.ch,http://,PER,"Biscuits,Bricelets,Caramels,Gâteaux,Huile de noix,Huiles,Meringues,Pâtisserie et confiserie,Pâtisseries",Bricelets meringues caramels et petits biscuits.
6.6716161,46.7682686,http://www.marchepaysan.ch/site/fr/trouver-un-producteur/par-produits/-113-ferme-des-terres-rouges/,Ferme des Terres Rouges,Vente directe en libre-service,Caroline et Fabien Thubert-Richardet,Terres Rouges 1,Pomy,-,078 678 40 35,caroline@ferme-des-terres-rouges.ch,http://www.ferme-des-terres-rouges.ch,Bio Suisse,"Blés,Boulangerie,Céréales,Epautres,Farine,Huile de colza,Huiles,Pain,Pâtes,Tresse",-
6.5100561,46.5558644,http://www.marchepaysan.ch/site/fr/trouver-un-producteur/par-produits/-45-barilier-anne-marie-et-jean-philippe/,Barilier Anne-Marie et Jean-Philippe,Magasins en ville,Barilier Anne-Marie et Jean-Philippe,Ch. des Planches 1,Romanel-sur-Morges,021 869 96 09,079 212 82 06,jph.barilier@gmail.com,http://,Bio Suisse Demeter,"Blés,Céréales,Epautres,Farine,Huile de colza,Huile de lin,Huile de tournesol,Huiles,Sarasin,Vin blanc,Vin rouge,Vins",Biokalt à Morges Planète bleue à Martigny Epicerie à Lonay Le Tournesol à Rolle Luc Bourgeois à Vullierens Etienne Reymond à Aclens Ferme des sapins à Colombier.
6.6733179,46.6697931,http://www.biovaud.ch/http://www.biovaud.ch/,Méda Eric,-,Méda Eric,rte d'Echallens 33,1044 Fey,079 342 62 07,-,hortica@bluewin.ch,-,-,Boeuf,Sur demande: 079 342 62 07
6.296839,46.498119,http://www.biovaud.ch/,Bauquis Blaise,-,Bauquis Blaise,Les Troncs 1,1187 Saint-Oyens,021 828 34 25,-,b.bauquis@bluewin.ch,-,-,Boeuf,Sur commande: 021 828 34 25
6.9370307,46.9941109,http://www.marchepaysan.ch/site/fr/trouver-un-producteur/par-produits/-29-famille-von-niederhausern/,Famille Von Niederhausern,Vente directe sur rendez-vous,Ferme des coquelicots,Ch. de la Creuse,Marchissy,022 368 13 20,079 701 10 23,g.von@bluewin.ch,http://,PER,"Boeuf broutard,Bois de feu,Canard,Dinde,Dinde de Noël,Lapins,Oeufs,Oeufs de poule,Poulets fermiers,Veau,Viandes diverses,Volaille",-
6.6716161,46.7682686,http://www.biovaud.ch/,Ferme des Bains,-,Ballay Daniel,Route des Bains 22,1892 Lavey-les-Bains,078 666 07 22,-,info@lafermedesbains.ch,-,-,Boeuf,Sur demande: info@lafermedesbains.ch ou par téléphone au
7.0069722,46.3375668,http://www.biovaud.ch/,Knecht Eva,-,Knecht Eva,Les Bans,1854 Leysin,079 531 28 57,-,johndeere90@hotmail.fr,-,-,Boeuf,Sur demande: 079 531 28 57
6.7603972,46.6367023,http://www.biovaud.ch/,Jayet Stéphane,-,Jayet Stéphane,ch. des Chênes 6,1513 Hermenches,079 397 77 20,-,jayet.steph@gmail.com,-,-,Boeuf,Sur demande: 079 397 77 20
6.9301535,46.7464442,http://www.biovaud.ch/,Guye Pierre-Alain,-,Guye Pierre-Alain,Route du village 7,1453 Mauborget,024 436 18 04,-,pamif@netcourrier.com,-,-,Boeuf,Sur demande: 078 626 89 56
6.9342808,46.4332489,http://www.biovaud.ch/http://www.biovaud.ch/,Huber David,-,Huber David,Route de Caux 105,1824 Caux,079 218 14 47,-,huber-david@bluewin.ch,-,-,"Boeuf,Agneau",Sur demande: 079 218 14 47
6.7356655,46.7790809,http://www.biovaud.ch/,Berney Louis-François,-,Berney Louis-François,Chez Besson 4,1346 Les Bioux,021 845 46 02,-,berneylf@hotmail.com,www.highlandberney.ch,-,"Boeuf,Agneau,",distributeur automatique 24h/24 ou vente en ligne
6.2968389,46.4980969,http://www.biovaud.ch/,Alpes en Fleurs,-,Henchoz Fanny,chemin de Mimont 2,1862 La Comballaz,079 653 28 29,-,fannyhenchoz@hotmail.ch,www.yackabons.ch,-,"Boeuf,Agneau,Plantes aromatiques,Tisanes,Plantes médicinales",sur demande: 079 653 28 29 et dès decembre VE 14h-18h.
6.377495,46.554406,http://www.biovaud.ch/,Marché Vaney,-,Vaney Christian,rue du village 32,1053 Cugy,021 731 26 49,079 225 98 61,fermevaney@gmail.com,www.marchevaney.com,-,"Boeuf,Porc,Colza,Tournesol,Blés moderne,Pain,Confiserie",Horaires: vendredi 15-19 et samedi 8-12h marchevaney@gmail.com
6.4300133,46.5528695,http://www.biovaud.ch/,Duc Eric,-,Duc Eric,Ruelle du Grenier 2,1512 Chavannes sur Moudon,079 586 36 65,-,edc@bluewin.ch,-,-,"Boeuf,Poulet,Pâtes complètes aux blés anciens,Céréales anciennes,Miel",Sur demande: 079 586 36 65
6.2117609,46.3921495,http://www.marchepaysan.ch/site/fr/trouver-un-producteur/par-produits/-101-miazza-raphael-et-estelle/,Miazza Raphaël et Estelle,Vente directe en libre-service,Miazza Raphaël et Estelle,Place de l'Eglise 1,Goumoëns-la-Ville,021/881 12 64,-,raphael.miazza@gmail.com,http://,PER IP-Suisse,"Bois de feu,Fruits frais,Huile de colza,Huiles,Jus de pomme pasteurisé,Légumes frais,Noix,Oeufs,Pommes de terre",-
6.5815701,46.6888203,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/ferme-deriaz/,Ferme Deriaz,-,Jaques Deriaz,Rolle,1180 Rolle,-,-,-,-,Bio Suisse,"Boissons,Autres vins",-
6.757725,46.5163101,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/cave-des-cimes/,Cave des Cimes,Venir chercher,Pierre-Alain Indermühle,Ch. de la Patissière,1880 Bex,024 463 14 86,-,cavedescimes@lebongout.ch,-,-,"Boissons,Autres vins",-
6.2631045,46.4369134,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/ferme-du-chateau-blanc/,Ferme du Château-Blanc,Magasin à la ferme,Jean et Karin Weber,Château-Blanc 2,1276 Gingins,022 369 13 28,-,jkweber777@bluemail.ch,-,NaturaBeef,"Boissons,Eau-de-vie de fruits,Cidre,Autres vins,Autres boissons,Carne,Viande de boeuf,Volaille,Viande de porc,Poisson,Dinde,Produits à base de lait,Autres produits à base de lait de vache,Autres produits à base de lait de brebis,Autres produits à base de lait de chèvre,Légumes,Salades,Herbes,Champignons,Autres produits végétales,Autres herbes,épices et thés,Fruits,Baies,Noix,Autres produits à base de fruits,Spécialités,Sauces,Autres huiles,Vinaigre ou sauces,Pain,Produits céréaliers,Pates,Autres produits céréaliers et pâtes,Pain,Oeufs,Autres oeufs",-
6.36365,46.470906,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/les-peres-fruitart/,Les Pères Fruit'art,-,Alain Bersier et David Huggler,Rue de la Gare 1,1166 Perroy,079 778 81 75,079 489 23 27,les.peres@fruitart.ch,-,-,"Boissons,Liqueurs,Cidre,Autres vins,Sirops,Spécialités,Autres huiles,Vinaigre ou sauces",-
6.5859857,46.8146994,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/a-fleurs-didees/,A fleurs d'idées,Magasin à la ferme,Mary-Claude et Jean-Pierre Wenger,Longeville,1430 Orges,024 445 56 26,-,-,-,-,"Boissons,Liqueurs,Sirops,Spécialités,Huiles de cuisine,Confitures",-
6.5245821,46.6530869,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/domaine-de-chateau-declepens/,Domaine de Château d'Eclépens,Venir chercher,François de Coulon,Château d'En Haut 3,1312 Eclépens,021 866 18 25,-,info@chateau-eclepens.ch,-,"IP-Suisse, Vinatura","Boissons,Vin rouge",-
6.3737429,46.4721506,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/cave-dupuis/,Cave Dupuis,Envoi postal,Christian Dupuis,Chemin de St-Pierre 3,1173 Féchy,-,078 712 78 52,info@cavedupuis.com,-,IP-Suisse,"Boissons,Vin rouge,Vin blanc,Vins de dessert,Rosé",-
6.4852155,46.5756662,http://www.marchepaysan.ch/site/fr/trouver-un-producteur/par-produits/-91-aux-lauriers/,Aux Lauriers,Marché ou magasin à la ferme,Muller Pierre et Anne-France,Rue de Gland 11,Vullierens,021 869 98 08,-,muller.p.vullie@bluewin.ch,http://www.auxlauriers.ch,PER,"Boulangerie,Bricelets,Confitures,Fromages à pâte dure,Fruits en conserve,Fruits frais,Gâteaux,Herbes aromatiques,Tisanes,Huile de colza,Huile de noix,Huile de tournesol,Huiles,Jus de fruits,Jus de pomme pasteurisé,Miel,Pain,Pommes,Produits de la ruche,Produits laitiers de vache,Pâtisserie et confiserie,Tisanes,Tresse,Viande de boeuf,Vinaigre,Vinaigre et condiments",Le jeudi de 16 h à 18 h 30 vendredi de 9 h à 18 h 30 samedi de 9 h à 13 h.
6.4456542,46.6824367,http://www.marchepaysan.ch/site/fr/trouver-un-producteur/par-produits/-49-curtet-yann-et-valerie/,Le Cosson,Magasins en ville,Curtet Yann et Valérie,Le Cosson 5,Juriens,024 453 10 81,-,yann-curtet@bluewin.ch,http://,PER,"Bricelets,Caramels,Charcuterie,Fruits en conserve,Pâtisserie et confiserie,Saucisson,Sirops,Viandes séchées",Produits disponibles à la buvette des Croisettes et au Landi d'Orbe.
6.757725,46.5163101,http://www.marchepaysan.ch/site/fr/trouver-un-producteur/par-produits/-7-caprilait/,Caprilait,Marché ou magasin à la ferme,Pierre Schlunegger,Ch. de la Tour de Gourze 9,Forel-Lavaux,021 946 28 88,-,caprilait@bluewin.ch,http://,PER,"Cabris,Charcuterie,Demi ou quart de bête Agneau,Fromages de brebis mi-dur,Fromages de chèvre à pâte dure,Fromages de chèvre à pâte molle,Lait de brebis,Lait de chèvre,Merguez,Produits laitiers de brebis,Produits laitiers de chèvre,Salami,Tommes de chèvre,Viande d’Agneau,Viandes diverses,Viandes séchées",Lundi au samedi 8h-12h et 13h30-18h Dimanche: 16h-18h.
6.7724998,46.5185875,http://www.marchepaysan.ch/site/fr/trouver-un-producteur/par-produits/-104-ferme-de-praz-romond/,Ferme de Praz-Romond,Vente directe en libre-service,Sylvain Chevalley,Rte de Forel 3,Puidoux,079 579 40 64,-,s.chevalley@prazromond.ch,http://www.prazromond.ch,-,"Cabris,Confitures,Crème,Glacées,Demi ou quart de bête Agneau,Fromages de brebis mi-dur,Fromages de chèvre à pâte mi-dure,Fromages à pâte dure,Fruits en conserve,Oeufs,Oeufs de poule,Pintades,Poulets,Produits laitiers de brebis,Produits laitiers de chèvre,Produits laitiers de vache,Raisinée,Sirops,Tommes de brebis,Tommes de chèvre,Viande d’Agneau,Viandes diverses,Volaille,Yogourts de brebis",24h/24.
6.6041381,46.6577197,http://www.marchepaysan.ch/site/fr/trouver-un-producteur/par-produits/-22-le-promeneur/,Le promeneur,Magasins en ville,Sylvia et Jean-Luc Decollogny,Rue de l'Eglise 7,Reverolle,021 800 34 53,-,info@lepromeneur.ch,http://www.lepromeneur.ch,PER,"Cailles,Coqs,Cuisses de volailles,Dinde,Dinde de Noël,Emincés de volailles,Escalopes,Fricassées de volaille,Oeufs,Oeufs de poule,Oies,Pintades poules à bouillir,Poulets fermiers,Viandes fumées,Volaille",Boucherie de Sévery Boucherie de la Venoge à Cossonay.
6.6325333,46.5219944,http://www.marchepaysan.ch/site/fr/trouver-un-producteur/par-produits/-66-le-gibier-du-domaine-sarl/,Le Gibier du Domaine Sàrl,Vente directe en libre-service,Le Gibier du Domaine Sàrl,Rte de St-Cierges 6,Thierrens,079 467 58 34,-,legibierdudomaine@hotmail.com,http://www.gibier.ch,Bio Suisse,"Canard,Cerf,Cerises,Charcuterie,Chutneys,Coings,Confitures,Daims,Framboises,Fromages à pâte dure,Fruits en conserve,Fruits frais,Jus de fruits,Jus de pomme pasteurisé,Lapins,Légumes en conserve,Miel,Mirabelles,Myrtilles,Mûres,Poires,Pommes,Potimarrons,Produits de la ruche,Produits laitiers de vache,Raisinée,Saucisses,Terrines,Viandes diverses,Viandes séchées",Tous les produits (sauf viandes fraîches sur commande). Shop site internet: www.gibier.ch.
6.4749673,46.5563277,http://www.marchepaysan.ch/site/fr/trouver-un-producteur/par-produits/-68-les-vergers-d-aigle-et-d-yvorne/,Les vergers d'Aigle et d'Yvorne,Marché ou magasin à la ferme,Cheseaux Bertrand et Martine,Rte d'Evian 32,Aigle,024 466 35 83,-,info@vergers.ch,http://www.vergers.ch,PER,"Caramels,Cassis,Cerises,Coings,Framboises,Fruits frais,Griottes,Huile de colza,Huile de noix,Huiles,Huiles autres,Jus de fruits,Jus de pomme pasteurisé,Jus multifruits,Lentilles,Légumes de saison,Légumes frais,Légumes secs,Meringues,Miel,Moutarde,Myrtilles,Jostas,Noix,Oeufs,Oeufs de poule,Poires,Pommes,Produits de la ruche,Pruneaux,Pâtisserie et confiserie,Raisinets,Raisinée,Vinaigre,Vinaigre et condiments",De début septembre à fin mai Du mardi au vendredi: 10h-12h et 13h30-18h Samedi de 8h30 à 12h et de 13h30 à 16h.
6.9252161,46.7680393,http://www.marchepaysan.ch/site/fr/trouver-un-producteur/par-produits/-18-cornamusaz-alain-et-annie/,Cornamusaz Alain et Annie,Marché ou magasin à la ferme,Cornamusaz Alain et Annie,Rte de Payerne 13,Trey,026 668 29 43,-,alain.cornamusaz@bluewin.ch,http://,PER,"Caramels,Charcuterie,Fruits en conserve,Fruits frais,Huiles,Jus de fruits,Légumes en conserve,Légumes frais,Miel,Produits laitiers de vache,Viandes diverses,Vinaigre et condiments,Volaille",-
6.6054295,46.8379449,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/knecht-brigitta-et-max/,Knecht Brigitta et Max,-,Brigitta et Max Knecht,-,1854 Leysin,-,-,-,-,Bio Suisse,"Carne,Autres viandes,Produits carnés",-
6.5046953,46.6481548,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/ferme-de-valmont/,Ferme de Valmont,-,Bernard Tellenbach,Ferme Valmont,1823 Gilon,079 232 20 73,-,-,-,Bio Suisse,"Carne,Charcuterie,Autres viandes,Produits carnés",-
6.5881715,46.5583477,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/ferme-de-dufresne/,Ferme de Dufresne,-,Danielle Dufresne,Les Combes,1867 Ollon,024 495 83 14,-,-,-,-,"Carne,Charcuterie,Autres viandes,Produits carnés",-
6.5653548,46.7685475,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/christin-rachel-rochat-jean-marc/,Christin Rachel & Rochat Jean-Marc,Magasin à la ferme,Christin Rachel & Rochat Jean-Marc,Rte de Montagny11,1438 Mathod,076 307 71 95,-,christinrachel@hotmail.com,-,-,"Carne,Charcuterie,Produits à base de lait,Produits à base de fromage",-
6.6883842,46.7093315,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/magnin-guy-michel-et-david/,Magnin Guy-Michel et David,-,Guy-Michel et David Magnin,rue des Hirondelles 14,1374 Corcelles-sur-Chavornay,024 441 17 84,-,-,-,-,"Carne,Charcuterie,Viande de boeuf,Légumes,Salades,Herbes,Champignons,Courges,Autres légumes ou salades,Autres produits végétales,Fruits,Baies,Noix,Abricots,Autres fruits,Fraises,Framboises,Pain,Produits céréaliers,Pates,Autres produits céréaliers et pâtes,Boissons,Sirops,Spécialités,Confitures",-
6.7567152,46.7473825,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/berney/,Berney,-,Kim Berney,Chez Besson 8,1346 Les Bioux,078 640 69 37,078 640 69 37,-,-,Bio Suisse,"Carne,Viande de boeuf",-
6.4963123,46.8107468,https://www.a-la-ferme.ch/chercher-des-offres/details/farm/horisberger-david/,Horisberger-David,Envoi postal,André Horisberger-David,Ferme David,1148 Chavannes-le Veyron,021 861 43 09,079 232 62 54,ahoris@bluewin.ch,-,Bio Suisse,"Carne,Viande de boeuf,Viande d'Agneau",-
7.0966891,47.4830921,http://www.marchepaysan.ch/site/fr/trouver-un-producteur/par-produits/-107-produits-de-la-ferme/,Produits de la ferme,Marché ou magasin à la ferme,Gilles Pape,Bas du Village 40,Lugnez,-,078 761 62 57,tafon@bluewin.ch,http://www.produits-de-la-ferme.ch,PER,"Carottes de couleurs,Cassis,Coloquintes,Courges,Courges musquée de Provence,Courgesttes,Courgesttes jaunes,Céréales,Farine,Fleurs,Sapins de Noël,Fruits en conserve,Fruits frais,Huile de colza,Huile de lin,Huile de noix,Huile de tournesol,Huiles,Huiles autres,Jus de fruits,Jus de pomme pasteurisé,Ketchup,Légumes en conserve,Légumes frais,Miel,Mûres,Oeufs,Oeufs de poule,Oignons,Pommes de terre,Potimarrons,Produits de la ruche,Pâtes,Sauces,Sirops",Mardi et vendredi de 16 h à 19 h mercredi de 9 h à 11 h.
6.4575606,46.6071335,http://www.marchepaysan.ch/site/fr/trouver-un-producteur/par-produits/-102-famille-vulliamy/,Famille Vulliamy,Vente directe en libre-service,Laurent Vulliamy,Rte de Goumoëns-le-Jux 3,Goumoëns-la-Ville,079 685 01 10,-,laurent.vulliamy@bluewin.ch,http://www.lafermeacanack.ch,PER IP-Suisse,"Céréales,Fraises,Framboises,Fruits frais,Lentilles,Légumes frais,Légumes secs,Oeufs,Polenta",Lentilles vertes polenta.
7.0292661,46.882309,http://www.biovaud.ch/,Cerfs de Rougement,-,Blum Frédéric,Chemin du Moulin Dessous 37,1659 Flendruz,026 925 00 84,-,fredblum@bluewin.ch,-,-,Cerf,Sur demande: 079 617 52 53 info@cerfs-rougemont.ch
6.2576383,46.4908245,http://www.marchepaysan.ch/site/fr/trouver-un-producteur/par-produits/-97-bovy-etienne/,Bovy Etienne,Vente directe sur rendez-vous,Bovy Etienne,Ferme Pré Martin 6,Longirod,022 368 20 34,-,agneaux@fermemartin.ch,http://www.fermepremartin.ch,PER IP-Suisse,"Charcuterie,Côtelettes d’Agneau,Epaules d’Agneau,Fricassée d’Agneau,Fruits en conserve,Gigots d’Agneau,Huile de colza,Huiles,Jus de fruits,Jus de pomme pasteurisé,Merguez,Ragoûts d’Agneau,Viande d’Agneau",Viandes d'agneaux saucissons secs au poivre à la prune ou à l'ail terrines au poivre ou à l'ail huile de colza sirops jus de pomme et laine.
6.498226,46.5334924,http://www.marchepaysan.ch/site/fr/trouver-un-producteur/par-produits/-2-la-bergerie-du-petit-boutavent/,La Bergerie du Petit-Boutavent,Marché en ville,La Bergerie du Petit-Boutavent,Rte de la Busine 4,Vaulion,021 843 30 45,-,-,http://,Bio Suisse,"Charcuterie,Demi ou quart de bête Agneau,Demi ou quart de bête porc,Fromages de brebis mi-dur,Fromages de brebis à pâte dure,Produits laitiers de brebis,Salami,Serac de brebis,Tommes de brebis,Viande de porc,Viande d’Agneau,Yogourts de brebis",Morges: samedi: 8h-13h Nyon: samedi: 8h-13h Le Sentier: Jeudi: 8h-12h Romanel chez Pache: à la quinzaine Apples chez Meldem: 2ème samedi du mois.
6.6696009,46.8643751,http://www.biovaud.ch/,Chèvrerie de Leysin,-,Stefan Perreten,Mansonnette 1,1854 Leysin,079 776 91 45,-,info@chevrerie-leysin.ch,-,-,"Chèvres,Chèvres,Oeufs de poules,Cabris,Confitures,Miel",MA et VE 14h-18h SA 8h-11h
7.0512984,46.4630218,http://www.biovaud.ch/,Tchivra Sàrl,-,Tchivra Sàrl,-,1658 Rossinière,026 924 38 23,-,ch.jaggi@romandie.com,www.jardindesmonts.ch/,-,"Chèvres,Sirops,Tisanes,Plantes aromatiques,Médicinales,Cosmétiques,",Marché en ligne: http://www.jardindesmonts.ch/fr/marche-en-ligne
6.3872982,46.677546,http://www.marchepaysan.ch/site/fr/trouver-un-producteur/par-produits/-61-la-dauphine/,La Dauphine,Vente directe en libre-service,Florence Dauphin,Les Molliettes 5,Berolle,021 809 54 03,-,floflodelamer@yahoo.fr,http://www.ladauphine.ch,PER,"Chutneys,Confitures,Céréales,Fruits en conserve,Ketchup,Oeufs,Oeufs de poule,Pesto,Sauces",La Ferme à Yverdon-les-Bains Terre Vaudoise à Lausanne.
6.1741441,46.4144658,http://www.marchepaysan.ch/site/fr/trouver-un-producteur/par-produits/-109-atelier-du-bonheur/,Atelier du Bonheur,Magasins en ville,Weber Karin,Château-Blanc 2,Gingins,-,079 464 21 51,karinweber777@bluewin.ch,http://,PER,"Chutneys,Confitures,Courgesttes à l’aigre doux,Fruits en conserve,Huile de noix,Huiles,Légumes en conserve,Sauces,Sauces diverses,Sirops,Vinaigre,Vinaigre et condiments",Au coeur des Saveurs - Boulangerie à Gland et à Nyon Boulangerie Josseron à Bassins Ferme en Croix à Vullierens Famille Bourgeois à Vullierens.
6.931872,46.2886669,http://www.marchepaysan.ch/site/fr/trouver-un-producteur/par-produits/-51-la-grange-aux-courges/,La Grange aux courges,Vente directe en libre-service,Famille Claude et Carine Jaquier,Rte d'Eclagnens 7,Goumoens-la-Ville,021 882 20 02,-,lagrangeauxcourges@gmail.com,http://www.lagrangeauxcourges.ch,PER IP-Suisse,"Coloquintes,Courges musquée de Provence,Courges rouge d’estampes,Courgesttes rondini,Dahlia,Fleurs,Sapins de Noël,Fleurs à cueillir,Fruits frais,Légumes frais,Mirabelles,Poireaux,Pommes,Pommes Boskoop,Pommes cloche,Pommes de terre,Pommes de terre Bintje,Pommes Gravenstein,Pommes Idared,Potimarrons,Pâtissons,Tournesol",Courges de septembre à décembre 7 jours sur 7: 8h-20h.
6.598508,46.7245495,http://www.biovaud.ch/,Ferme du Petit Noyer,-,Deytard Stéphane,Route d'Ependes 4,1433 Suchy,079 364 62 66,-,deytard@gmail.com,www.fermealanoix.ch,-,"Colza,Tournesol,Céréales anciennes,Blés moderne et anciens,",jeudi 17h à 19h
6.5303815,46.6135954,http://www.marchepaysan.ch/site/fr/trouver-un-producteur/par-produits/-90-epars-pierre-alain-et-laurence/,Epars Pierre-Alain et Laurence,Vente directe en libre-service,"""La Vigne""",Rte de Penthaz 5,Penthalaz,021 861 40 96,-,pa.epars@bluewin.ch,http://www.marchelavigne.sitew.ch,PER,"Confitures,Courgesttes à l’aigre doux,Endives,Fruits en conserve,Fruits frais,Huile de colza,Huile de noix,Huiles,Jus de fruits,Jus de pomme pasteurisé,Légumes en conserve,Légumes frais,Miel,Oeufs,Oeufs de poule,Pommes,Pommes de terre,Produits de la ruche,Raisinée,Rampon",-
6.235972,46.4635194,http://www.marchepaysan.ch/site/fr/trouver-un-producteur/par-produits/-24-distillerie-de-bassins/,Distillerie de Bassins,Magasins en ville,Familles Genevay et Guenin,Rue la Ravière 16,Bassins,022 366 15 46,-,distillerie_de_bassins@bluewin.ch,http://www.distilleriedebassins.ch,PER,"Cosmétiques,Fruits en conserve,Huiles,Essentielles,Savons,Sirops",-
6.4503897,46.6911376,http://www.biovaud.ch/,Fazan Eric,-,Fazan Eric,Ruelle de Couvaloup 2,1143 Apples,079 325 49 74,-,eric.fazan@bluewin.ch,-,-,"Courges,Blés moderne (bise),Sarrasin,Épeautre,Confitures,Miel",Self 8h-19h tous les jours
6.5423136,46.5788152,http://www.biovaud.ch/,Ferme David,-,Horisberger André,Grand-Vigne 7,1302 Vufflens-la-Ville,079 232 62 54,-,a.horisberger@bluewin.ch,www.ahoris.com,-,"Courges,Boeuf,Agneau,Noix,",self (courges) et sur commande (viande huile de noix): 021 861 43 09 a.horisberger@bluewin.ch self
6.5646116,46.6837184,http://www.marchepaysan.ch/site/fr/trouver-un-producteur/par-produits/-92-1001-courges/,1001 courges,Vente directe en libre-service,Famille Jean-Mairet,Rte de Chavornay 1,Bavois,079 241 19 68,079 797 41 74,site@1001courges.ch,http://www.1001courges.ch,PER,"Courges,Courges musquée de Provence,Courges rouge d’estampes,Légumes frais,Potimarrons",Hors saison des courges (fin août à début décembre) le stand est fermé.
6.8350322,46.5618028,http://www.biovaud.ch/,Kilchenmann Anne-Rose,-,Kilchenmann Anne-Rose,-,1595 Faoug,079 582 12 83,-,-,-,-,"Courges,Fleurs à la coupe,",Self service de juin à octobre
6.5082883,46.5879074,http://www.marchepaysan.ch/site/fr/trouver-un-producteur/par-produits/-83-marche-cuendet/,Marché Cuendet,Marché ou magasin à la ferme,Marché Cuendet,Rte de Bussigny 66,Bremblens,021 801 58 40,076 380 38 80,info@marche-cuendet.ch,http://www.marche-cuendet.ch,PER IP-Suisse,"Courges,Fruits de saison,Fruits frais,Herbes aromatiques,Tisanes,Jus de fruits,Jus de pomme pasteurisé,Légumes de saison,Légumes frais,Menthe,Noix,Oeufs,Oeufs de poule,Persil,Pommes,Pommes de terre,Sauge",Jeudi: 14h-18h
